index,gender,spouse,age,nfamily,edu,debt,equity,dep
2814,2,2,G4,2,2,0,Q3,1
2815,1,2,G4,4,7,200,Q2,3
2816,1,2,G2,3,6,13700,Q4,1
2817,1,2,G1,2,5,0,Q1,1
2818,1,1,G3,1,6,0,Q1,7
2819,1,2,G3,4,6,11150,Q1,1
2820,1,2,G5,3,4,66680,Q5,1
2821,1,2,G4,3,6,1700,Q5,1
2822,1,1,G2,1,4,0,Q1,1
2823,1,2,G5,2,4,0,Q3,1
2824,1,2,G5,3,4,0,Q5,1
2825,2,1,G5,1,6,20000,Q5,1
2826,1,2,G4,4,4,14090,Q4,1
2827,1,2,G4,3,6,500,Q5,1
2828,1,2,G2,4,7,4700,Q5,7
2829,1,2,G3,5,4,29000,Q5,2
2830,1,2,G4,3,5,11000,Q3,1
2831,1,2,G5,2,4,30000,Q4,1
2832,1,2,G5,3,6,0,Q5,2
2833,1,2,G4,4,7,700,Q5,1
2834,1,2,G4,4,7,2000,Q5,1
2835,1,2,G4,4,6,28000,Q5,1
2836,2,2,G5,1,3,4500,Q5,1
2837,1,4,G4,1,3,0,Q1,1
2838,1,1,G2,2,5,0,Q3,1
2839,1,2,G4,3,4,24085,Q3,1
2840,1,2,G4,2,4,324,Q2,1
2841,1,2,G5,3,4,21500,Q4,1
2842,1,2,G3,3,6,0,Q4,1
2843,2,3,G5,1,4,0,Q4,1
2844,2,2,G3,4,6,0,Q5,1
2845,1,3,G5,1,6,0,Q2,1
2846,1,4,G5,4,4,27250,Q2,1
2847,1,2,G4,4,4,0,Q5,7
2848,1,2,G5,4,4,20000,Q5,1
2849,1,1,G1,1,5,0,Q2,7
2850,1,2,G4,2,5,0,Q4,1
2851,1,2,G2,3,6,2000,Q3,2
2852,1,2,G3,4,6,10500,Q4,1
2853,1,2,G4,2,5,37230,Q5,2
2854,1,2,G5,2,3,0,Q3,1
2855,1,4,G5,1,6,500,Q1,1
2856,2,3,G5,1,2,3000,Q1,1
2857,1,2,G3,4,6,11940,Q3,1
2858,1,2,G4,4,6,0,Q4,1
2859,1,2,G5,2,3,1000,Q4,1
2860,1,2,G3,3,4,500,Q5,1
2861,1,2,G2,3,6,1400,Q4,1
2862,1,2,G2,4,6,3800,Q2,1
2863,1,2,G5,3,3,5000,Q4,1
2864,1,2,G4,4,6,5000,Q5,1
2865,2,4,G5,1,3,0,Q2,3
2866,2,2,G5,2,2,0,Q2,1
2867,1,2,G3,3,4,0,Q3,1
2868,2,4,G4,1,4,0,Q1,1
2869,1,2,G3,4,7,691,Q2,1
2870,2,2,G5,3,4,20000,Q3,1
2871,1,2,G3,5,6,0,Q5,1
2872,2,3,G5,1,2,0,Q1,1
2873,1,2,G3,4,6,7050,Q5,1
2874,1,2,G4,3,6,0,Q1,1
2875,1,4,G4,1,2,1000,Q1,1
2876,1,3,G5,4,4,0,Q4,1
2877,1,2,G5,2,4,15500,Q4,1
2878,1,2,G4,4,6,17000,Q5,1
2879,1,1,G3,2,6,10000,Q3,1
2880,1,4,G3,1,6,0,Q3,1
2881,1,2,G4,4,6,5918,Q2,1
2882,1,2,G5,2,2,0,Q2,1
2883,1,4,G4,5,6,25340,Q5,1
2884,1,2,G5,3,6,600,Q5,1
2885,1,2,G5,2,4,15000,Q5,2
2886,2,2,G3,4,6,0,Q5,1
2887,1,2,G5,2,4,0,Q5,1
2888,2,2,G4,4,6,4500,Q4,1
2889,1,2,G5,4,7,3576,Q4,1
2890,2,2,G3,2,6,11493,Q2,1
2891,1,2,G5,2,6,11006,Q3,8
2892,1,2,G3,4,6,75400,Q5,2
2893,2,2,G4,4,6,36000,Q4,1
2894,1,2,G2,3,6,4000,Q4,1
2895,1,2,G2,3,6,58,Q4,1
2896,1,2,G5,3,3,6500,Q3,1
2897,2,4,G3,2,4,1060,Q1,1
2898,1,2,G5,6,4,0,Q5,1
2899,1,2,G5,2,2,0,Q1,1
2900,1,2,G3,4,4,30499,Q5,1
2901,1,2,G5,2,2,15000,Q4,1
2902,1,2,G4,4,2,20000,Q2,1
2903,2,4,G2,3,4,80,Q1,1
2904,2,4,G5,1,3,3000,Q4,3
2905,1,2,G1,2,6,14000,Q3,1
2906,1,1,G4,1,6,0,Q1,1
2907,2,4,G5,2,3,1250,Q1,1
2908,2,4,G4,3,3,200,Q1,1
2909,1,2,G2,3,6,5500,Q2,1
2910,2,3,G5,1,3,0,Q5,1
2911,2,3,G5,1,3,4000,Q3,1
2912,1,2,G4,4,4,44050,Q5,1
2913,1,1,G2,1,1,0,Q2,1
2914,1,2,G5,2,3,50,Q4,1
2915,2,3,G4,1,3,0,Q4,1
2916,1,2,G5,4,4,0,Q4,3
2917,2,3,G5,1,2,2900,Q3,1
2918,2,1,G1,1,6,0,Q1,4
2919,1,2,G2,2,5,3000,Q2,2
2920,1,2,G3,6,6,15496,Q3,1
2921,1,1,G2,2,5,0,Q2,3
2922,1,2,G2,4,4,2300,Q3,1
2923,1,2,G3,4,4,0,Q4,1
2924,1,2,G5,2,3,0,Q2,1
2925,1,2,G2,4,6,4820,Q2,1
2926,2,4,G4,1,3,0,Q1,1
2927,1,1,G5,1,2,600,Q1,1
2928,1,1,G4,1,3,0,Q1,1
2929,1,1,G5,1,6,15000,Q5,1
2930,1,2,G3,4,6,0,Q3,2
2931,1,2,G5,2,2,3800,Q5,1
2932,1,2,G5,2,2,0,Q4,1
2933,1,2,G4,3,1,3000,Q4,1
2934,1,2,G5,2,2,800,Q4,1
2935,1,1,G3,3,6,0,Q1,1
2936,1,2,G3,4,4,21000,Q3,3
2937,1,2,G5,3,4,0,Q2,1
2938,1,2,G5,2,4,0,Q2,1
2939,2,4,G4,3,6,140,Q2,1
2940,1,1,G2,1,6,0,Q1,1
2941,1,2,G5,3,2,370,Q4,1
2942,1,2,G4,4,6,3800,Q5,4
2943,1,2,G4,3,7,12000,Q5,1
2944,2,4,G4,2,4,0,Q1,1
2945,2,4,G5,1,4,5580,Q1,1
2946,1,2,G3,4,6,35346,Q3,2
2947,1,2,G3,4,7,30,Q5,1
2948,1,2,G3,3,4,0,Q4,1
2949,2,1,G1,1,4,0,Q1,1
2950,1,2,G3,4,4,14300,Q3,5
2951,1,2,G5,2,4,0,Q3,1
2952,1,1,G5,1,3,0,Q1,1
2953,1,2,G4,4,5,1000,Q1,1
2954,1,2,G4,3,4,200,Q3,1
2955,1,2,G3,5,4,7524,Q2,1
2956,2,1,G1,1,6,0,Q2,1
2957,2,3,G5,1,2,0,Q3,1
2958,1,1,G2,3,4,100,Q2,7
2959,1,2,G3,3,4,5120,Q1,1
2960,1,2,G4,4,7,13700,Q5,1
2961,1,2,G5,2,7,0,Q5,1
2962,2,1,G2,4,6,18000,Q5,1
2963,2,1,G1,1,5,0,Q2,1
2964,1,2,G4,4,3,14000,Q4,1
2965,1,2,G2,4,7,3900,Q4,1
2966,1,2,G3,4,6,1000,Q3,7
2967,1,2,G5,2,3,7000,Q3,1
2968,1,2,G4,3,6,0,Q5,1
2969,1,2,G5,3,6,8150,Q2,1
2970,1,2,G3,3,6,23011,Q5,3
2971,1,2,G2,3,6,1700,Q4,2
2972,1,2,G2,4,6,1500,Q3,1
2973,1,2,G3,3,5,21060,Q3,5
2974,1,2,G5,2,4,8580,Q1,1
2975,1,2,G5,2,3,0,Q3,1
2976,1,2,G5,3,6,60000,Q5,1
2977,1,2,G5,2,4,0,Q1,4
2978,2,2,G5,4,4,7584,Q5,1
2979,1,2,G2,2,6,0,Q5,7
2980,1,2,G2,4,6,700,Q3,1
2981,1,2,G4,3,5,0,Q4,1
2982,1,2,G3,3,6,30200,Q5,8
2983,1,2,G3,5,6,16568,Q2,1
2984,1,2,G5,2,6,0,Q5,1
2985,1,1,G2,1,6,1500,Q2,1
2986,1,2,G5,2,7,0,Q1,1
2987,1,2,G3,3,4,5400,Q3,2
2988,1,1,G5,1,5,7000,Q3,7
2989,1,2,G5,2,2,0,Q5,1
2990,1,2,G5,3,6,0,Q4,1
2991,1,2,G4,3,4,7967,Q5,4
2992,1,2,G3,4,4,1120,Q1,1
2993,2,4,G4,1,4,580,Q1,1
2994,2,3,G5,1,1,0,Q1,1
2995,1,4,G5,1,4,3000,Q1,1
2996,1,3,G5,2,6,100,Q5,1
2997,1,2,G2,2,4,800,Q2,1
2998,1,2,G3,3,4,0,Q1,1
2999,1,2,G4,4,6,5840,Q2,3
3000,2,3,G5,1,2,0,Q2,1
3001,1,2,G3,3,6,0,Q3,1
3002,2,2,G5,2,2,40,Q3,1
3003,1,2,G3,4,5,1600,Q4,2
3004,1,2,G3,4,5,7950,Q4,1
3005,1,2,G3,5,7,0,Q5,6
3006,2,3,G5,1,6,600,Q5,1
3007,1,1,G4,2,6,0,Q3,2
3008,1,2,G4,4,4,0,Q2,1
3009,1,2,G4,4,6,28000,Q5,1
3010,2,1,G3,2,4,5130,Q4,1
3011,1,4,G4,2,4,0,Q1,1
3012,1,2,G3,4,6,0,Q2,1
3013,1,2,G5,3,7,2400,Q2,10
3014,1,1,G2,1,5,900,Q2,1
3015,1,2,G5,2,6,0,Q5,2
3016,1,2,G2,4,1,4000,Q5,1
3017,1,2,G5,2,4,10700,Q5,1
3018,1,4,G5,1,6,0,Q1,1
3019,2,3,G5,1,3,0,Q1,1
3020,1,2,G5,4,4,577,Q4,3
3021,2,4,G4,2,4,0,Q1,1
3022,2,1,G2,2,5,0,Q1,1
3023,1,2,G5,2,4,0,Q2,1
3024,1,2,G5,2,7,3000,Q5,1
3025,2,2,G5,3,5,4000,Q3,1
3026,2,2,G3,5,4,40500,Q4,2
3027,1,2,G2,4,4,42000,Q4,2
3028,1,2,G4,4,5,16880,Q1,1
3029,2,3,G5,1,3,0,Q3,1
3030,2,3,G5,1,6,0,Q2,1
3031,1,1,G3,1,3,500,Q2,1
3032,1,1,G2,3,6,0,Q4,1
3033,1,1,G3,3,4,0,Q1,1
3034,1,2,G4,2,4,0,Q1,1
3035,1,1,G3,1,4,4000,Q5,1
3036,1,2,G3,3,6,16500,Q2,1
3037,2,4,G3,2,6,0,Q3,1
3038,1,2,G3,4,7,46000,Q5,1
3039,1,2,G4,4,4,1000,Q4,2
3040,1,2,G3,3,5,0,Q3,7
3041,1,2,G4,3,6,2820,Q5,3
3042,1,2,G3,3,6,21050,Q3,8
3043,2,4,G5,2,4,0,Q1,1
3044,1,2,G3,7,7,5000,Q5,3
3045,2,1,G2,1,6,2064,Q1,1
3046,1,2,G4,2,2,0,Q1,1
3047,1,2,G3,3,5,29882,Q3,1
3048,2,4,G5,1,4,0,Q1,1
3049,1,2,G2,4,4,2200,Q1,1
3050,1,2,G2,4,7,11000,Q3,2
3051,1,3,G5,1,2,12800,Q4,1
3052,1,2,G5,5,3,0,Q4,7
3053,1,2,G5,3,4,0,Q4,1
3054,1,2,G3,3,5,480,Q1,1
3055,1,2,G2,3,6,20000,Q3,2
3056,1,2,G3,3,6,0,Q4,1
3057,2,4,G4,4,4,15620,Q2,1
3058,1,2,G5,2,3,19570,Q5,3
3059,1,2,G3,4,7,58000,Q5,1
3060,2,2,G3,4,4,0,Q2,2
3061,1,4,G4,3,5,0,Q4,1
3062,1,2,G3,3,4,12000,Q4,1
3063,1,1,G2,1,5,0,Q2,1
3064,2,3,G5,1,2,0,Q2,1
3065,1,2,G3,4,7,1000,Q4,2
3066,1,2,G4,4,4,2000,Q4,1
3067,1,2,G5,2,4,260,Q5,1
3068,1,2,G5,2,4,2000,Q4,1
3069,1,2,G5,4,3,0,Q3,5
3070,1,2,G5,2,2,600,Q1,1
3071,1,2,G2,3,4,0,Q1,2
3072,2,1,G3,1,5,460,Q2,1
3073,1,2,G3,5,7,1100,Q5,1
3074,1,2,G4,3,6,65000,Q5,1
3075,1,2,G3,7,6,0,Q1,2
3076,1,2,G4,4,6,22000,Q5,7
3077,1,2,G3,2,3,0,Q1,1
3078,1,2,G5,2,4,60852,Q5,4
3079,2,3,G4,2,4,0,Q4,1
3080,1,2,G5,3,7,99020,Q5,1
3081,1,2,G5,2,4,1000,Q1,1
3082,1,2,G5,2,4,0,Q5,1
3083,1,4,G4,3,3,12130,Q1,1
3084,2,2,G5,3,5,29083,Q5,1
3085,2,3,G5,1,1,0,Q2,1
3086,1,2,G5,3,5,38500,Q4,1
3087,1,2,G3,4,6,94000,Q5,7
3088,2,3,G5,1,2,1300,Q1,1
3089,1,2,G4,4,6,2700,Q4,2
3090,2,2,G3,4,4,18627,Q3,1
3091,1,2,G5,2,6,4000,Q5,1
3092,1,2,G4,3,6,85000,Q5,1
3093,2,1,G2,1,6,0,Q3,7
3094,1,2,G2,4,6,0,Q4,3
3095,1,2,G5,2,3,0,Q2,1
3096,1,2,G4,5,7,0,Q5,7
3097,1,2,G5,2,6,6000,Q5,1
3098,1,2,G4,4,4,12000,Q5,1
3099,1,2,G3,5,6,0,Q4,1
3100,1,4,G3,2,4,1000,Q4,1
3101,1,2,G3,4,6,1200,Q4,1
3102,2,2,G1,3,6,6000,Q1,1
3103,1,2,G2,3,5,16000,Q4,1
3104,1,2,G4,3,6,18600,Q4,1
3105,1,4,G4,2,4,0,Q1,2
3106,1,2,G5,2,3,10000,Q5,1
3107,1,2,G3,4,6,1576,Q3,1
3108,2,4,G5,1,2,0,Q3,1
3109,1,2,G3,4,6,8000,Q3,1
3110,1,2,G5,4,7,41000,Q5,7
3111,2,4,G3,1,4,0,Q5,1
3112,2,2,G5,3,4,0,Q2,1
3113,1,4,G5,1,4,0,Q1,1
3114,1,2,G4,4,5,91500,Q5,1
3115,1,2,G5,4,4,0,Q5,1
3116,1,2,G5,3,7,63000,Q5,8
3117,1,2,G4,4,7,10050,Q5,1
3118,1,2,G5,2,6,0,Q5,1
3119,1,2,G5,2,6,600000,Q5,1
3120,1,2,G4,4,6,120,Q5,1
3121,2,1,G2,1,5,0,Q2,2
3122,1,2,G5,2,4,0,Q4,1
3123,1,2,G5,3,4,0,Q2,1
3124,1,2,G4,2,2,30,Q1,3
3125,1,2,G4,3,4,8637,Q3,1
3126,2,3,G5,1,2,0,Q4,1
3127,1,2,G3,4,5,9080,Q5,1
3128,2,3,G5,1,2,0,Q1,3
3129,2,3,G5,1,2,0,Q3,1
3130,2,4,G4,3,4,0,Q1,1
3131,1,2,G3,4,4,3700,Q3,1
3132,1,2,G4,3,4,4000,Q4,1
3133,2,3,G5,1,1,0,Q1,1
3134,2,3,G5,1,2,0,Q2,1
3135,1,2,G5,2,4,4000,Q5,1
3136,1,2,G4,6,4,1030,Q5,1
3137,1,2,G4,4,6,16200,Q5,1
3138,2,4,G3,3,4,0,Q5,1
3139,1,1,G2,2,4,0,Q1,1
3140,1,1,G1,1,4,0,Q1,1
3141,1,2,G4,4,6,0,Q5,1
3142,1,2,G4,2,6,23000,Q5,1
3143,2,3,G5,1,1,0,Q1,3
3144,1,2,G4,2,5,3000,Q3,1
3145,1,2,G3,3,6,12000,Q3,1
3146,1,1,G3,1,4,200,Q2,1
3147,1,2,G2,2,5,12030,Q4,1
3148,1,2,G5,3,6,17100,Q5,1
3149,1,2,G1,3,4,10500,Q4,1
3150,1,2,G4,2,2,0,Q2,1
3151,1,2,G4,5,4,21274,Q4,3
3152,1,2,G2,4,6,12000,Q4,8
3153,2,1,G3,1,6,1000,Q5,5
3154,1,2,G3,4,5,52150,Q5,1
3155,1,2,G3,5,4,1985,Q2,1
3156,1,2,G3,5,6,30000,Q5,2
3157,1,2,G3,4,6,27290,Q1,1
3158,2,3,G5,1,2,0,Q2,1
3159,1,2,G3,3,4,2132,Q4,1
3160,2,4,G4,1,4,1010,Q3,1
3161,2,3,G5,1,2,0,Q2,1
3162,1,2,G4,5,4,800,Q3,4
3163,1,2,G4,2,2,0,Q2,3
3164,1,2,G4,7,4,22680,Q4,3
3165,1,2,G5,3,3,0,Q1,3
3166,2,2,G4,3,4,0,Q2,1
3167,2,4,G4,4,4,5406,Q1,1
3168,1,2,G4,4,3,0,Q2,1
3169,1,2,G3,4,6,2000,Q1,1
3170,1,2,G5,3,4,0,Q3,1
3171,1,2,G5,2,4,1500,Q5,1
3172,1,2,G2,3,5,2000,Q3,3
3173,2,3,G4,3,6,24400,Q2,1
3174,1,2,G5,2,3,0,Q2,1
3175,2,4,G5,1,5,1000,Q4,1
3176,1,2,G2,5,6,18176,Q5,3
3177,2,3,G5,2,1,0,Q2,1
3178,1,1,G3,1,4,3000,Q2,1
3179,1,4,G5,1,2,0,Q1,1
3180,1,2,G2,4,6,0,Q4,1
3181,2,3,G5,1,3,0,Q3,1
3182,1,2,G3,3,4,71,Q3,1
3183,1,2,G3,3,4,170,Q3,2
3184,1,2,G3,4,4,30,Q4,1
3185,1,2,G5,2,4,0,Q5,1
3186,2,3,G5,1,1,2500,Q4,1
3187,1,2,G5,5,7,7160,Q5,3
3188,1,2,G4,4,6,29000,Q4,1
3189,1,4,G5,1,2,0,Q1,1
3190,1,2,G2,2,5,14400,Q3,1
3191,1,2,G3,5,5,11925,Q3,1
3192,1,2,G2,4,6,2300,Q2,1
3193,1,2,G5,3,2,0,Q3,1
3194,1,2,G5,2,4,0,Q4,3
3195,2,2,G2,3,4,1030,Q2,1
3196,1,2,G4,3,5,683050,Q5,1
3197,1,2,G3,4,1,0,Q1,1
3198,2,1,G5,1,1,0,Q1,1
3199,1,1,G2,3,7,4020,Q4,1
3200,1,2,G4,2,4,0,Q4,1
3201,1,2,G5,2,6,4500,Q5,3
3202,2,3,G5,3,1,436,Q2,4
3203,1,3,G4,2,5,1000,Q3,4
3204,1,2,G5,2,3,2600,Q3,2
3205,1,1,G4,1,4,0,Q4,1
3206,1,2,G3,3,6,0,Q5,1
3207,1,2,G3,4,4,58200,Q5,1
3208,1,2,G4,2,5,7415,Q4,1
3209,1,2,G3,5,6,6055,Q4,4
3210,1,4,G3,1,1,1225,Q1,1
3211,2,3,G5,1,4,300,Q3,1
3212,2,2,G3,3,5,2640,Q3,7
3213,1,2,G2,5,5,4100,Q3,1
3214,1,2,G3,3,6,100,Q2,1
3215,2,3,G5,1,2,0,Q1,1
3216,1,2,G4,4,6,0,Q2,2
3217,1,2,G5,2,7,125000,Q5,1
3218,1,2,G5,2,2,0,Q5,1
3219,1,2,G5,2,3,20832,Q5,1
3220,1,2,G4,4,4,15700,Q3,1
3221,1,2,G5,3,4,300,Q3,3
3222,1,2,G4,5,6,34000,Q5,2
3223,1,1,G4,1,3,3200,Q2,1
3224,1,2,G5,2,4,0,Q2,1
3225,1,4,G5,1,2,0,Q3,1
3226,2,3,G5,1,1,0,Q1,1
3227,1,2,G4,5,3,1700,Q4,2
3228,1,2,G2,5,6,0,Q5,1
3229,1,2,G3,5,5,8400,Q5,1
3230,1,2,G3,4,7,12400,Q3,1
3231,1,2,G5,2,4,0,Q5,1
3232,2,3,G5,1,2,0,Q1,1
3233,1,2,G5,2,2,750,Q4,1
3234,1,2,G5,2,4,8000,Q5,3
3235,1,2,G4,2,4,0,Q3,1
3236,1,2,G3,4,4,1500,Q2,1
3237,1,2,G4,3,4,2470,Q2,3
3238,1,2,G5,3,4,0,Q4,1
3239,1,2,G5,2,6,20000,Q5,1
3240,2,3,G5,1,3,8300,Q2,1
3241,1,2,G5,2,4,3000,Q5,10
3242,1,2,G4,4,6,2470,Q2,1
3243,1,1,G4,1,4,0,Q1,3
3244,2,3,G5,1,1,0,Q1,3
3245,1,2,G5,2,3,600,Q3,3
3246,1,2,G3,3,7,35900,Q4,1
3247,1,2,G3,5,4,5000,Q1,3
3248,1,4,G4,1,4,0,Q1,1
3249,1,2,G3,4,4,0,Q3,1
3250,1,1,G1,2,4,6000,Q2,3
3251,1,2,G2,3,5,18050,Q3,1
3252,1,2,G5,4,4,1306,Q3,1
3253,1,2,G2,4,4,15542,Q3,5
3254,1,2,G3,2,6,200,Q2,1
3255,1,2,G2,3,6,8000,Q3,1
3256,2,1,G2,1,3,750,Q2,4
3257,1,1,G2,1,6,1700,Q1,1
3258,1,2,G5,2,4,550,Q1,1
3259,1,2,G4,2,4,500,Q3,1
3260,2,1,G1,1,6,0,Q1,1
3261,1,2,G5,2,4,2000,Q4,1
3262,1,2,G4,3,6,8750,Q5,1
3263,1,2,G5,2,2,0,Q4,3
3264,1,2,G4,3,4,2800,Q4,3
3265,1,1,G1,1,6,12962,Q4,6
3266,2,2,G4,3,4,2300,Q2,3
3267,1,2,G4,4,4,0,Q3,1
3268,1,3,G5,1,1,0,Q2,3
3269,1,4,G4,1,4,0,Q2,3
3270,1,2,G4,3,6,7000,Q5,2
3271,2,3,G5,1,7,0,Q1,1
3272,1,1,G5,1,1,0,Q2,1
3273,1,2,G2,3,5,296,Q2,3
3274,1,2,G4,3,3,0,Q2,1
3275,1,2,G5,3,3,8250,Q1,1
3276,1,2,G4,3,1,0,Q3,1
3277,1,2,G4,2,4,0,Q3,1
3278,1,2,G1,2,5,3500,Q2,1
3279,1,2,G2,3,6,0,Q4,1
3280,1,2,G4,3,4,36000,Q4,2
3281,1,2,G5,2,6,1600,Q3,1
3282,1,2,G3,5,6,19888,Q4,2
3283,2,4,G5,2,3,40,Q1,1
3284,1,2,G5,2,3,0,Q2,1
3285,1,2,G3,4,5,14500,Q4,1
3286,2,2,G2,3,6,15000,Q5,1
3287,1,2,G5,4,4,0,Q4,1
3288,1,2,G5,3,3,7290,Q3,1
3289,1,2,G5,2,6,0,Q2,1
3290,1,2,G5,2,4,1560,Q2,1
3291,1,2,G3,4,6,19950,Q4,1
3292,1,2,G4,2,4,0,Q2,7
3293,2,3,G5,2,4,10000,Q3,1
3294,1,2,G3,4,7,150,Q5,7
3295,1,2,G5,2,5,0,Q4,1
3296,2,3,G5,1,4,55,Q1,1
3297,1,2,G3,4,7,23000,Q4,1
3298,1,2,G4,2,4,1400,Q1,4
3299,2,4,G5,2,4,26000,Q5,1
3300,1,2,G2,3,6,8272,Q4,3
3301,1,2,G4,2,2,0,Q1,3
3302,2,3,G5,1,3,1300,Q2,1
3303,1,2,G3,4,6,2400,Q4,1
3304,1,4,G4,1,5,0,Q1,1
3305,1,3,G5,2,4,3000,Q2,1
3306,1,2,G3,4,6,75,Q3,1
3307,2,4,G5,1,2,6500,Q1,1
3308,1,2,G4,3,4,9090,Q4,1
3309,1,2,G5,2,3,0,Q1,1
3310,1,2,G4,4,6,4000,Q3,1
3311,1,1,G4,1,4,0,Q1,1
3312,2,3,G5,1,2,0,Q1,1
3313,1,2,G5,3,4,3000,Q4,1
3314,2,3,G4,1,2,2000,Q5,1
3315,1,2,G5,2,2,0,Q2,1
3316,1,2,G5,2,2,0,Q2,1
3317,1,2,G2,2,5,15500,Q3,2
3318,2,3,G5,1,2,0,Q1,1
3319,2,3,G5,1,2,1000,Q1,3
3320,1,2,G3,3,4,1900,Q1,1
3321,1,2,G5,2,3,0,Q2,1
3322,1,2,G2,3,5,17900,Q2,1
3323,1,2,G5,3,4,13200,Q2,1
3324,1,2,G3,4,6,26100,Q5,1
3325,1,4,G4,2,4,0,Q1,1
3326,1,1,G2,1,6,0,Q3,7
3327,2,3,G4,1,3,0,Q2,1
3328,1,2,G2,4,6,200,Q4,1
3329,1,4,G5,1,4,0,Q1,1
3330,1,2,G3,4,5,900,Q3,1
3331,1,2,G5,2,4,0,Q4,3
3332,1,2,G4,3,6,8104,Q4,3
3333,1,2,G2,2,5,23470,Q2,1
3334,2,4,G4,2,4,20,Q3,1
3335,2,3,G5,1,3,0,Q3,1
3336,1,2,G2,3,5,0,Q2,1
3337,1,2,G3,3,5,300,Q4,1
3338,1,2,G5,2,4,5000,Q3,3
3339,1,2,G4,3,3,700,Q2,2
3340,1,2,G5,3,3,50,Q3,1
3341,1,2,G4,4,6,2100,Q5,4
3342,1,1,G1,1,5,4033,Q1,4
3343,1,2,G3,3,4,600,Q4,1
3344,1,2,G3,3,4,5429,Q3,1
3345,2,3,G5,1,2,0,Q2,1
3346,1,3,G4,3,2,0,Q2,5
3347,2,1,G2,1,6,40,Q2,1
3348,1,2,G2,5,4,0,Q2,1
3349,1,2,G4,4,6,0,Q5,1
3350,2,4,G5,1,2,0,Q1,1
3351,1,2,G5,2,3,2500,Q3,1
3352,1,2,G5,2,4,0,Q2,1
3353,1,2,G2,2,6,26352,Q5,2
3354,2,1,G1,3,6,0,Q2,1
3355,1,2,G2,6,5,2820,Q3,2
3356,1,2,G3,4,6,14214,Q3,1
3357,1,2,G5,2,5,6960,Q3,1
3358,1,2,G3,4,4,1000,Q4,1
3359,1,2,G2,2,5,5210,Q2,3
3360,1,1,G2,1,4,0,Q1,1
3361,1,2,G3,5,6,6000,Q5,4
3362,1,2,G4,3,4,1500,Q1,3
3363,1,2,G5,2,4,17200,Q5,3
3364,1,1,G1,1,4,0,Q1,1
3365,1,2,G3,4,5,4100,Q4,1
3366,1,2,G5,2,1,10500,Q4,1
3367,2,3,G5,1,2,0,Q3,3
3368,1,2,G3,5,6,3000,Q1,1
3369,1,2,G4,4,7,11000,Q4,2
3370,1,1,G2,1,6,0,Q3,2
3371,1,1,G4,1,6,100,Q3,2
3372,1,2,G5,2,2,0,Q4,1
3373,1,2,G3,3,4,2500,Q3,1
3374,1,4,G3,1,5,12300,Q3,2
3375,1,2,G3,4,6,0,Q5,1
3376,1,2,G3,4,4,12000,Q3,4
3377,1,2,G5,2,7,10080,Q5,1
3378,1,4,G5,1,4,14,Q2,1
3379,1,4,G5,2,4,228,Q2,1
3380,2,3,G4,4,4,10000,Q5,1
3381,1,2,G5,2,7,237800,Q5,1
3382,1,2,G4,3,7,40,Q4,3
3383,1,2,G2,2,3,0,Q1,1
3384,1,2,G3,4,4,600,Q3,1
3385,2,1,G3,1,6,0,Q3,1
3386,2,3,G5,5,3,7900,Q4,1
3387,1,1,G1,3,5,2000,Q1,2
3388,1,2,G5,3,4,30400,Q5,4
3389,1,2,G4,4,7,1000,Q5,1
3390,1,2,G2,3,6,0,Q4,1
3391,1,2,G2,4,6,15924,Q3,3
3392,1,2,G5,3,3,0,Q4,1
3393,1,2,G5,3,2,9000,Q3,1
3394,1,2,G4,2,4,6800,Q2,1
3395,1,2,G4,4,6,6000,Q4,1
3396,1,2,G3,4,6,5700,Q2,1
3397,1,4,G5,2,4,431,Q1,1
3398,1,2,G5,2,1,4600,Q2,3
3399,1,2,G3,4,3,4416,Q1,1
3400,1,2,G4,3,4,1200,Q5,1
3401,1,2,G4,5,6,5000,Q4,1
3402,1,2,G2,5,4,14800,Q4,1
3403,1,2,G4,5,4,11000,Q2,3
3404,1,2,G3,3,6,2555,Q3,1
3405,1,2,G5,3,3,0,Q4,1
3406,1,2,G4,3,5,20000,Q5,3
3407,1,2,G4,3,6,2700,Q5,1
3408,1,2,G4,4,7,20000,Q4,1
3409,1,2,G4,5,7,0,Q5,1
3410,1,2,G5,2,3,2500,Q3,1
3411,1,1,G2,1,4,453,Q1,1
3412,1,2,G3,3,7,5000,Q4,1
3413,1,2,G5,2,1,0,Q4,1
3414,1,4,G5,1,4,0,Q4,1
3415,1,2,G5,3,4,3300,Q5,1
3416,1,2,G4,4,4,58,Q3,1
3417,1,2,G3,4,6,4070,Q5,1
3418,1,2,G3,3,5,13067,Q5,1
3419,1,2,G3,3,4,6062,Q2,2
3420,1,2,G2,3,6,17300,Q3,2
3421,1,2,G2,4,7,90,Q4,1
3422,2,3,G5,1,4,0,Q1,1
3423,1,2,G3,5,5,10770,Q4,1
3424,1,2,G5,2,2,0,Q3,1
3425,1,2,G3,4,6,0,Q2,1
3426,1,4,G5,1,2,4000,Q1,1
3427,1,2,G4,3,6,9500,Q3,1
3428,1,2,G5,3,4,0,Q4,3
3429,1,2,G4,3,5,0,Q1,1
3430,1,2,G5,4,6,0,Q3,1
3431,1,2,G5,2,2,0,Q4,1
3432,1,2,G5,2,3,1000,Q2,3
3433,1,2,G5,2,4,0,Q3,1
